full_name,make,msrp_high,msrp_low,vehicle_model,year 
2004 Volvo S80,Volvo,49200.0,36135.0,S80,2004
2004 Volvo V40,Volvo,30530.0,26385.0,V40,2004
2004 Volvo V70,Volvo,39435.0,29145.0,V70,2004
2004 Volvo XC90,Volvo,41650.0,35475.0,XC90,2004
2003 Acura CL,Acura,33200.0,28700.0,CL,2003
2003 Acura MDX,Acura,42500.0,36200.0,MDX,2003
2003 Acura NSX,Acura,89765.0,89765.0,NSX,2003
2003 Acura RL,Acura,45650.0,43650.0,RL,2003
2003 Acura RSX,Acura,23770.0,20475.0,RSX,2003
2003 Acura TL,Acura,33980.0,29480.0,TL,2003
2003 Aston Martin DB7,Aston,161350.0,143150.0,DB7,2003
2003 Aston Martin Vanquish,Aston,232610.0,232610.0,Vanquish,2003
2003 BMW 3 Series,BMW,55195.0,28495.0,3 Series,2003
2003 BMW 5 Series,BMW,71095.0,38295.0,5 Series,2003
2003 BMW 7 Series,BMW,116495.0,69195.0,7 Series,2003
2003 BMW X5,BMW,67495.0,40195.0,X5,2003
2003 BMW Z4,BMW,40945.0,33795.0,Z4,2003
2003 BMW Z8,BMW,132195.0,132195.0,Z8,2003
2003 Buick Century,Buick,21895.0,21895.0,Century,2003
2003 Buick LeSabre,Buick,32145.0,26370.0,LeSabre,2003
2003 Buick Park Avenue,Buick,40520.0,35395.0,Park Avenue,2003
2003 Buick Regal,Buick,28895.0,24895.0,Regal,2003
2003 Buick Rendezvous,Buick,29545.0,26445.0,Rendezvous,2003
2003 Cadillac CTS,Cadillac,30695.0,30695.0,CTS,2003
2003 Cadillac DeVille,Cadillac,49945.0,45195.0,DeVille,2003
2003 Cadillac Escalade,Cadillac,54770.0,51870.0,Escalade,2003
2003 Cadillac Escalade ESV,Cadillac,57195.0,57195.0,Escalade ESV,2003
2003 Cadillac Escalade EXT,Cadillac,52045.0,52045.0,Escalade EXT,2003
2003 Cadillac Seville,Cadillac,52445.0,46330.0,Seville,2003
2003 Chrysler 300M,Chrysler,32995.0,29565.0,300M,2003
2003 Chrysler Concorde,Chrysler,29455.0,23830.0,Concorde,2003
2003 Chrysler PT Cruiser,Chrysler,23430.0,17720.0,PT Cruiser,2003
2003 Chrysler Sebring,Chrysler,30390.0,18955.0,Sebring,2003
2003 Chrysler Town and Country,Chrysler,40055.0,24700.0,Town and Country,2003
2003 Chrysler Voyager,Chrysler,24455.0,21625.0,Voyager,2003
2003 Chevrolet Astro Passenger,Chevrolet,26395.0,24395.0,Astro Passenger,2003
2003 Chevrolet Avalanche,Chevrolet,37865.0,32965.0,Avalanche,2003
2003 Chevrolet Blazer,Chevrolet,27345.0,21395.0,Blazer,2003
2003 Chevrolet Cavalier,Chevrolet,17595.0,14595.0,Cavalier,2003
2003 Chevrolet Corvette,Chevrolet,52235.0,44435.0,Corvette,2003
2003 Chevrolet Express Passenger,Chevrolet,29695.0,25795.0,Express Passenger,2003
2003 Chevrolet Impala,Chevrolet,24920.0,21820.0,Impala,2003
2003 Chevrolet Malibu,Chevrolet,21200.0,18700.0,Malibu,2003
2003 Chevrolet Monte Carlo,Chevrolet,24220.0,21820.0,Monte Carlo,2003
2003 Chevrolet S-10,Chevrolet,25005.0,15405.0,S-10,2003
2003 Chevrolet Silverado 1500,Chevrolet,36185.0,19765.0,Silverado 1500,2003
2003 Chevrolet Silverado 1500HD,Chevrolet,39198.0,31365.0,Silverado 1500HD,2003
2003 Chevrolet Silverado 2500,Chevrolet,37685.0,24515.0,Silverado 2500,2003
2003 Chevrolet Silverado 2500HD,Chevrolet,40438.0,24765.0,Silverado 2500HD,2003
2003 Chevrolet Silverado 3500,Chevrolet,41055.0,28575.0,Silverado 3500,2003
2003 Chevrolet Silverado SS,Chevrolet,39995.0,39995.0,Silverado SS,2003
2003 Chevrolet SSR,Chevrolet,41995.0,41995.0,SSR,2003
2003 Chevrolet Suburban,Chevrolet,42365.0,37865.0,Suburban,2003
2003 Chevrolet Tahoe,Chevrolet,37815.0,35015.0,Tahoe,2003
2003 Chevrolet Tahoe Special Service Veh,Chevrolet,37815.0,35015.0,Tahoe Special Service Veh,2003
2003 Chevrolet Tracker,Chevrolet,23005.0,17105.0,Tracker,2003
2003 Chevrolet TrailBlazer,Chevrolet,36195.0,27545.0,TrailBlazer,2003
2003 Chevrolet Venture,Chevrolet,34470.0,22045.0,Venture,2003
2003 Dodge Caravan,Dodge,36070.0,21305.0,Caravan,2003
2003 Dodge Dakota,Dodge,27070.0,17465.0,Dakota,2003
2003 Dodge Durango,Dodge,39570.0,27655.0,Durango,2003
2003 Dodge Intrepid,Dodge,25125.0,21805.0,Intrepid,2003
2003 Dodge Neon,Dodge,19995.0,13575.0,Neon,2003
2003 Dodge Ram 1500,Dodge,29960.0,19530.0,Ram 1500,2003
2003 Dodge Ram 2500,Dodge,31695.0,24215.0,Ram 2500,2003
2003 Dodge Ram 3500,Dodge,36705.0,26100.0,Ram 3500,2003
2003 Dodge Sprinter Wagon,Dodge,34777.0,28985.0,Sprinter Wagon,2003
2003 Dodge Stratus,Dodge,22830.0,18705.0,Stratus,2003
2003 Dodge Viper,Dodge,80795.0,80795.0,Viper,2003
2003 Dodge Intrepid Police,Dodge,21805.0,21805.0,Intrepid Police,2003
2003 Ford Crown Victoria,Ford,31385.0,24430.0,Crown Victoria,2003
2003 Ford Econoline Wagon,Ford,32530.0,24885.0,Econoline Wagon,2003
2003 Ford Escape,Ford,27675.0,19300.0,Escape,2003
2003 Ford Excursion,Ford,50485.0,35070.0,Excursion,2003
2003 Ford Expedition,Ford,42355.0,30805.0,Expedition,2003
2003 Ford Explorer,Ford,37645.0,26930.0,Explorer,2003
2003 Ford Explorer Sport,Ford,29405.0,22515.0,Explorer Sport,2003
2003 Ford Explorer Sport Trac,Ford,29880.0,23255.0,Explorer Sport Trac,2003
2003 Ford F-150,Ford,37830.0,19920.0,F-150,2003
2003 Ford Focus,Ford,19630.0,13365.0,Focus,2003
2003 Ford Mustang,Ford,39900.0,18345.0,Mustang,2003
2003 Ford Ranger,Ford,26070.0,14265.0,Ranger,2003
2003 Ford Super Duty F-250,Ford,36235.0,22435.0,Super Duty F-250,2003
2003 Ford Super Duty F-350 DRW,Ford,38100.0,23910.0,Super Duty F-350 DRW,2003
2003 Ford Super Duty F-350 SRW,Ford,36850.0,22890.0,Super Duty F-350 SRW,2003
2003 Ford Taurus,Ford,24610.0,20290.0,Taurus,2003
2003 Ford Thunderbird,Ford,40960.0,37420.0,Thunderbird,2003
2003 Ford Windstar Wagon,Ford,35510.0,23725.0,Windstar Wagon,2003
2003 Ford ZX2,Ford,15355.0,13750.0,ZX2,2003
2003 Ford Police Interceptor,Ford,32035.0,24950.0,Police Interceptor,2003
2003 GMC Envoy,GMC,36395.0,29295.0,Envoy,2003
2003 GMC Envoy XL,GMC,38195.0,31595.0,Envoy XL,2003
2003 GMC Safari Passenger,GMC,26395.0,24395.0,Safari Passenger,2003
2003 GMC Savana Passenger,GMC,29695.0,25795.0,Savana Passenger,2003
2003 GMC Sierra 1500,GMC,32567.0,19965.0,Sierra 1500,2003
2003 GMC Sierra 1500HD,GMC,35320.0,31908.0,Sierra 1500HD,2003
2003 GMC Sierra 2500,GMC,33972.0,24415.0,Sierra 2500,2003
2003 GMC Sierra 2500HD,GMC,36365.0,24665.0,Sierra 2500HD,2003
2003 GMC Sierra 3500,GMC,37365.0,29527.0,Sierra 3500,2003
2003 GMC Sierra Denali,GMC,45070.0,45070.0,Sierra Denali,2003
2003 GMC Sonoma,GMC,25305.0,15405.0,Sonoma,2003
2003 GMC Yukon,GMC,38425.0,35725.0,Yukon,2003
2003 GMC Yukon Denali,GMC,50125.0,50125.0,Yukon Denali,2003
2003 GMC Yukon XL,GMC,42975.0,38775.0,Yukon XL,2003
2003 GMC Yukon XL Denali,GMC,51775.0,51775.0,Yukon XL Denali,2003
2003 Honda Accord Cpe,Honda,28360.0,19760.0,Accord Cpe,2003
2003 Honda Accord Sdn,Honda,28260.0,16260.0,Accord Sdn,2003
2003 Honda Civic,Honda,21010.0,13270.0,Civic,2003
2003 Honda CR-V,Honda,22860.0,19360.0,CR-V,2003
2003 Honda Element,Honda,21560.0,16560.0,Element,2003
2003 Honda Insight,Honda,21740.0,19540.0,Insight,2003
2003 Honda Odyssey,Honda,30860.0,24860.0,Odyssey,2003
2003 Honda Pilot,Honda,32980.0,27360.0,Pilot,2003
2003 Honda S2000,Honda,33060.0,33060.0,S2000,2003
2003 Hummer H2,Hummer,49270.0,49270.0,H2,2003
2003 Hyundai Accent,Hyundai,12639.0,10289.0,Accent,2003
2003 Hyundai Elantra,Hyundai,15789.0,13439.0,Elantra,2003
2003 Hyundai Santa Fe,Hyundai,25589.0,18139.0,Santa Fe,2003
2003 Hyundai Sonata,Hyundai,19914.0,16039.0,Sonata,2003
2003 Hyundai Tiburon,Hyundai,19139.0,16789.0,Tiburon,2003
2003 Hyundai XG350,Hyundai,26189.0,24589.0,XG350,2003
2003 INFINITI FX35,INFINITI,36245.0,34745.0,FX35,2003
2003 INFINITI FX45,INFINITI,44770.0,44770.0,FX45,2003
2003 INFINITI G35 Coupe,INFINITI,32745.0,29795.0,G35 Coupe,2003
2003 INFINITI G35 Sedan,INFINITI,30195.0,28345.0,G35 Sedan,2003
2003 INFINITI I35,INFINITI,29645.0,29645.0,I35,2003
2003 INFINITI M45,INFINITI,42845.0,42845.0,M45,2003
2003 INFINITI Q45,INFINITI,62145.0,52545.0,Q45,2003
2003 INFINITI QX4,INFINITI,36695.0,35295.0,QX4,2003
2003 Jaguar S-TYPE,Jaguar,62420.0,42515.0,S-TYPE,2003
2003 Jaguar XJ,Jaguar,79995.0,56995.0,XJ,2003
2003 Jaguar XK8,Jaguar,86995.0,69995.0,XK8,2003
2003 Jaguar X-TYPE,Jaguar,38170.0,29970.0,X-TYPE,2003
2003 Jeep Grand Cherokee,Jeep,39120.0,27105.0,Grand Cherokee,2003
2003 Jeep Liberty,Jeep,24980.0,18520.0,Liberty,2003
2003 Jeep Wrangler,Jeep,25420.0,16825.0,Wrangler,2003
2003 Kia Optima,Kia,20035.0,16040.0,Optima,2003
2003 Kia Rio,Kia,12580.0,10205.0,Rio,2003
2003 Kia Sedona,Kia,22575.0,20615.0,Sedona,2003
2003 Kia Sorento,Kia,25340.0,20635.0,Sorento,2003
2003 Kia Spectra,Kia,15480.0,12235.0,Spectra,2003
2003 Land Rover Discovery,Land,40995.0,34995.0,Discovery,2003
2003 Land Rover Freelander,Land,32595.0,25995.0,Freelander,2003
2003 Land Rover Range Rover,Land,71865.0,71865.0,Range Rover,2003
2003 Lexus ES 300,Lexus,32300.0,32300.0,ES 300,2003
2003 Lexus GS 300,Lexus,39300.0,39300.0,GS 300,2003
2003 Lexus GS 430,Lexus,48400.0,48400.0,GS 430,2003
2003 Lexus GX 470,Lexus,45500.0,45500.0,GX 470,2003
2003 Lexus IS 300,Lexus,31350.0,29980.0,IS 300,2003
2003 Lexus LS 430,Lexus,55700.0,55700.0,LS 430,2003
2003 Lexus LX 470,Lexus,64200.0,64200.0,LX 470,2003
2003 Lexus RX 300,Lexus,37500.0,35700.0,RX 300,2003
2003 Lexus SC 430,Lexus,62800.0,62800.0,SC 430,2003
2003 Lincoln Aviator,Lincoln,45865.0,40225.0,Aviator,2003
2003 Lincoln LS,Lincoln,44155.0,32495.0,LS,2003
2003 Lincoln Navigator,Lincoln,55245.0,49225.0,Navigator,2003
2003 Lincoln Town Car,Lincoln,52110.0,41580.0,Town Car,2003
2003 Lotus Esprit,Lotus,91820.0,91820.0,Esprit,2003
2003 Mazda B-Series 2WD Truck,Mazda,21400.0,14510.0,B-Series 2WD Truck,2003
2003 Mazda B-Series 4WD Truck,Mazda,23750.0,20575.0,B-Series 4WD Truck,2003
2003 Mazda Mazda6,Mazda,21740.0,19170.0,Mazda6,2003
2003 Mazda MPV,Mazda,26745.0,22080.0,MPV,2003
2003 Mazda MX-5 Miata,Mazda,26698.0,22363.0,MX-5 Miata,2003
2003 Mazda Protege,Mazda,21000.0,14100.0,Protege,2003
2003 Mazda Protege5,Mazda,17315.0,17315.0,Protege5,2003
2003 Mercedes-Benz C-Class,Mercedes-Benz,51120.0,25670.0,C-Class,2003
2003 Mazda Tribute,Mazda,25170.0,18995.0,Tribute,2003
2003 Mercedes-Benz CL-Class,Mercedes-Benz,125620.0,92370.0,CL-Class,2003
2003 Mercedes-Benz CLK-Class,Mercedes-Benz,69470.0,44620.0,CLK-Class,2003
2003 Mercedes-Benz E-Class,Mercedes-Benz,76720.0,47670.0,E-Class,2003
2003 Mercedes-Benz G-Class,Mercedes-Benz,90620.0,74320.0,G-Class,2003
2003 Mercedes-Benz M-Class,Mercedes-Benz,66620.0,37320.0,M-Class,2003
2003 Mercedes-Benz S-Class,Mercedes-Benz,121260.0,73320.0,S-Class,2003
2003 Mercedes-Benz SL-Class,Mercedes-Benz,113970.0,86710.0,SL-Class,2003
2003 Mercedes-Benz SLK-Class,Mercedes-Benz,56170.0,40320.0,SLK-Class,2003
2003 Mitsubishi Diamante,Mitsubishi,29032.0,26562.0,Diamante,2003
2003 Mitsubishi Eclipse,Mitsubishi,30332.0,18762.0,Eclipse,2003
2003 Mitsubishi Galant,Mitsubishi,25232.0,18452.0,Galant,2003
2003 Mitsubishi Lancer,Mitsubishi,29582.0,14622.0,Lancer,2003
2003 Mitsubishi Montero,Mitsubishi,39022.0,33112.0,Montero,2003
2003 Mitsubishi Montero Sport,Mitsubishi,33482.0,23502.0,Montero Sport,2003
2003 Mitsubishi Outlander,Mitsubishi,21482.0,18682.0,Outlander,2003
2003 Nissan 350Z,Nissan,34720.0,26910.0,350Z,2003
2003 Nissan Altima,Nissan,23689.0,17289.0,Altima,2003
2003 Nissan Frontier 2WD,Nissan,25229.0,13689.0,Frontier 2WD,2003
2003 Nissan Frontier 4WD,Nissan,27739.0,19479.0,Frontier 4WD,2003
2003 Nissan Maxima,Nissan,28089.0,25439.0,Maxima,2003
2003 Nissan Murano,Nissan,31139.0,28739.0,Murano,2003
2003 Nissan Pathfinder,Nissan,34339.0,27339.0,Pathfinder,2003
2003 Nissan Sentra,Nissan,17739.0,12639.0,Sentra,2003
2003 Nissan Xterra,Nissan,28539.0,18539.0,Xterra,2003
2003 Oldsmobile Alero,Oldsmobile,23560.0,18710.0,Alero,2003
2003 Oldsmobile Aurora,Oldsmobile,35445.0,35445.0,Aurora,2003
2003 Oldsmobile Bravada,Oldsmobile,35995.0,34045.0,Bravada,2003
2003 Oldsmobile Silhouette,Oldsmobile,37020.0,28720.0,Silhouette,2003
2003 Pontiac Aztek,Pontiac,24420.0,21470.0,Aztek,2003
2003 Pontiac Bonneville,Pontiac,34745.0,27420.0,Bonneville,2003
2003 Pontiac Grand Am,Pontiac,23565.0,17695.0,Grand Am,2003
2003 Pontiac Grand Prix,Pontiac,27045.0,22395.0,Grand Prix,2003
2003 Pontiac Montana,Pontiac,34470.0,24845.0,Montana,2003
2003 Pontiac Sunfire,Pontiac,15495.0,15495.0,Sunfire,2003
2003 Pontiac Vibe,Pontiac,20345.0,17045.0,Vibe,2003
2003 Porsche 911 Carrera,Porsche,182465.0,69365.0,911 Carrera,2003
2003 Porsche Boxster,Porsche,52365.0,43365.0,Boxster,2003
2003 Porsche Cayenne,Porsche,89665.0,56665.0,Cayenne,2003
2003 Subaru Baja,Subaru,25320.0,22520.0,Baja,2003
2003 Subaru Forester,Subaru,26170.0,21370.0,Forester,2003
2003 Subaru Impreza Sedan,Subaru,26215.0,19720.0,Impreza Sedan,2003
2003 Subaru Impreza Wagon,Subaru,25320.0,18220.0,Impreza Wagon,2003
2003 Subaru Legacy Sedan,Subaru,31420.0,20320.0,Legacy Sedan,2003
2003 Subaru Legacy Wagon,Subaru,32920.0,21020.0,Legacy Wagon,2003
2003 Toyota 4Runner,Toyota,37290.0,27565.0,4Runner,2003
2003 Toyota Avalon,Toyota,30990.0,26430.0,Avalon,2003
2003 Toyota Camry,Toyota,25890.0,19530.0,Camry,2003
2003 Toyota Camry Solara,Toyota,31010.0,19850.0,Camry Solara,2003
2003 Toyota Celica,Toyota,23190.0,17825.0,Celica,2003
2003 Toyota Corolla,Toyota,15965.0,14055.0,Corolla,2003
2003 Toyota Echo,Toyota,12060.0,10730.0,Echo,2003
2003 Toyota Highlander,Toyota,31605.0,24390.0,Highlander,2003
2003 Toyota Land Cruiser,Toyota,54465.0,54465.0,Land Cruiser,2003
2003 Toyota Matrix,Toyota,19815.0,15155.0,Matrix,2003
2003 Toyota MR2 Spyder,Toyota,26130.0,25130.0,MR2 Spyder,2003
2003 Toyota Prius,Toyota,20480.0,20480.0,Prius,2003
2003 Toyota RAV4,Toyota,19585.0,17135.0,RAV4,2003
2003 Toyota Sequoia,Toyota,44730.0,32135.0,Sequoia,2003
2003 Toyota Sienna,Toyota,28522.0,24415.0,Sienna,2003
2003 Toyota Tacoma,Toyota,22930.0,12710.0,Tacoma,2003
2003 Toyota Tundra,Toyota,31675.0,16465.0,Tundra,2003
2003 Volkswagen EuroVan,Volkswagen,28315.0,26815.0,EuroVan,2003
2003 Volkswagen Golf,Volkswagen,20160.0,15870.0,Golf,2003
2003 Volkswagen GTI,Volkswagen,23800.0,19640.0,GTI,2003
2003 Volkswagen Jetta Sedan,Volkswagen,27515.0,17675.0,Jetta Sedan,2003
2003 Volkswagen Jetta Wagon,Volkswagen,22890.0,18475.0,Jetta Wagon,2003
2003 Volkswagen New Beetle Convertible,Volkswagen,27300.0,21025.0,New Beetle Convertible,2003
2003 Volkswagen New Beetle Coupe,Volkswagen,24115.0,16525.0,New Beetle Coupe,2003
2003 Volkswagen Passat,Volkswagen,40775.0,22325.0,Passat,2003
2003 Volvo C70,Volvo,46810.0,44810.0,C70,2003
2003 Volvo S40,Volvo,24585.0,24585.0,S40,2003
2003 Volvo S60,Volvo,33510.0,27055.0,S60,2003
2003 Volvo S80,Volvo,47680.0,37140.0,S80,2003
2003 Volvo V40,Volvo,25585.0,25585.0,V40,2003
2003 Volvo V70,Volvo,34555.0,28555.0,V70,2003
2003 Volvo XC90,Volvo,40660.0,34035.0,XC90,2003
2002 Acura CL,Acura,32880.0,28530.0,CL,2002
2002 Acura MDX,Acura,39800.0,35200.0,MDX,2002
2002 Acura NSX,Acura,89765.0,89765.0,NSX,2002
2002 Acura RL,Acura,45650.0,43650.0,RL,2002
2002 Acura RSX,Acura,23670.0,20450.0,RSX,2002
2002 Acura TL,Acura,33730.0,29380.0,TL,2002
2002 Aston Martin DB7 Vantage,Aston,151800.0,141800.0,DB7 Vantage,2002
2002 Aston Martin Vanquish,Aston,229350.0,229350.0,Vanquish,2002
2002 BMW 3 Series,BMW,54545.0,27745.0,3 Series,2002
2002 BMW 5 Series,BMW,70545.0,36595.0,5 Series,2002
2002 BMW 7 Series,BMW,72495.0,68495.0,7 Series,2002
2002 BMW X5,BMW,66845.0,39545.0,X5,2002
2002 BMW Z3,BMW,46635.0,31945.0,Z3,2002
2002 BMW Z8,BMW,130645.0,130645.0,Z8,2002
2002 Buick Century,Buick,24200.0,21170.0,Century,2002
2002 Buick LeSabre,Buick,30965.0,25370.0,LeSabre,2002
2002 Buick Park Avenue,Buick,39035.0,34525.0,Park Avenue,2002
2002 Buick Regal,Buick,28120.0,24120.0,Regal,2002
2002 Buick Rendezvous,Buick,28680.0,26145.0,Rendezvous,2002
2002 Cadillac DeVille,Cadillac,48650.0,43720.0,DeVille,2002
2002 Cadillac Eldorado,Cadillac,48430.0,42900.0,Eldorado,2002
2002 Cadillac Escalade,Cadillac,53000.0,49505.0,Escalade,2002
2002 Cadillac Escalade EXT,Cadillac,50015.0,50015.0,Escalade EXT,2002
2002 Cadillac Seville,Cadillac,50475.0,45169.0,Seville,2002
2002 Chrysler 300M,Chrysler,32745.0,29220.0,300M,2002
2002 Chrysler Concorde,Chrysler,29065.0,23440.0,Concorde,2002
2002 Chrysler PT Cruiser,Chrysler,21105.0,17040.0,PT Cruiser,2002
2002 Chrysler Sebring,Chrysler,29925.0,18630.0,Sebring,2002
2002 Chrysler Town and Country,Chrysler,38700.0,24550.0,Town and Country,2002
2002 Chrysler Voyager,Chrysler,24305.0,17095.0,Voyager,2002
2002 Chevrolet Astro Passenger,Chevrolet,26640.0,24825.0,Astro Passenger,2002
2002 Chevrolet Avalanche,Chevrolet,36860.0,31960.0,Avalanche,2002
2002 Chevrolet Blazer,Chevrolet,26690.0,20455.0,Blazer,2002
2002 Chevrolet Camaro,Chevrolet,30525.0,19015.0,Camaro,2002
2002 Chevrolet Cavalier,Chevrolet,17250.0,14525.0,Cavalier,2002
2002 Chevrolet Corvette,Chevrolet,51100.0,42350.0,Corvette,2002
2002 Chevrolet Express Van,Chevrolet,35873.0,25179.0,Express Van,2002
2002 Chevrolet Impala,Chevrolet,24660.0,20960.0,Impala,2002
2002 Chevrolet Malibu,Chevrolet,20575.0,18370.0,Malibu,2002
2002 Chevrolet Monte Carlo,Chevrolet,23860.0,21060.0,Monte Carlo,2002
2002 Chevrolet Prizm,Chevrolet,16905.0,14840.0,Prizm,2002
2002 Chevrolet S-10,Chevrolet,24829.0,14571.0,S-10,2002
2002 Chevrolet Silverado 1500,Chevrolet,34053.0,18853.0,Silverado 1500,2002
2002 Chevrolet Silverado 1500HD,Chevrolet,36705.0,30080.0,Silverado 1500HD,2002
2002 Chevrolet Silverado 2500,Chevrolet,35458.0,23487.0,Silverado 2500,2002
2002 Chevrolet Silverado 2500HD,Chevrolet,37995.0,23977.0,Silverado 2500HD,2002
2002 Chevrolet Silverado 3500,Chevrolet,38882.0,27914.0,Silverado 3500,2002
2002 Chevrolet Suburban,Chevrolet,40916.0,36453.0,Suburban,2002
2002 Chevrolet Tahoe,Chevrolet,36450.0,33684.0,Tahoe,2002
2002 Chevrolet Tracker,Chevrolet,22385.0,16550.0,Tracker,2002
2002 Chevrolet TrailBlazer,Chevrolet,34995.0,26285.0,TrailBlazer,2002
2002 Chevrolet Venture,Chevrolet,34250.0,22200.0,Venture,2002
2002 Chevrolet Tahoe Police,Chevrolet,36450.0,33684.0,Tahoe Police,2002
2002 Dodge Caravan,Dodge,34360.0,17095.0,Caravan,2002
2002 Dodge Dakota,Dodge,24155.0,15775.0,Dakota,2002
2002 Dodge Durango,Dodge,37545.0,26025.0,Durango,2002
2002 Dodge Intrepid,Dodge,27705.0,21460.0,Intrepid,2002
2002 Dodge Neon,Dodge,16980.0,13030.0,Neon,2002
2002 Dodge Ram 1500,Dodge,26980.0,18360.0,Ram 1500,2002
2002 Dodge Ram 2500,Dodge,27570.0,22300.0,Ram 2500,2002
2002 Dodge Ram 3500,Dodge,30070.0,24185.0,Ram 3500,2002
2002 Dodge Ram Wagon,Dodge,27055.0,22035.0,Ram Wagon,2002
2002 Dodge Stratus,Dodge,22250.0,18380.0,Stratus,2002
2002 Dodge Viper,Dodge,72500.0,72500.0,Viper,2002
2002 GMC Envoy,GMC,35015.0,29975.0,Envoy,2002
2002 GMC Envoy XL,GMC,36595.0,31595.0,Envoy XL,2002
2002 GMC Safari Passenger,GMC,26640.0,24825.0,Safari Passenger,2002
2002 GMC Savana Passenger,GMC,35873.0,25179.0,Savana Passenger,2002
2002 GMC Sierra 1500,GMC,44130.0,18743.0,Sierra 1500,2002
2002 GMC Sierra 1500HD,GMC,34198.0,30798.0,Sierra 1500HD,2002
2002 GMC Sierra 2500,GMC,33046.0,23207.0,Sierra 2500,2002
2002 GMC Sierra 2500HD,GMC,35267.0,23602.0,Sierra 2500HD,2002
2002 GMC Sierra 3500,GMC,36264.0,27909.0,Sierra 3500,2002
2002 GMC Sonoma,GMC,25102.0,14585.0,Sonoma,2002
2002 Ford Crown Victoria,Ford,27445.0,23855.0,Crown Victoria,2002
2002 GMC Yukon,GMC,37104.0,34571.0,Yukon,2002
2002 GMC Yukon Denali,GMC,47819.0,47819.0,Yukon Denali,2002
2002 Ford Econoline Wagon,Ford,30580.0,24275.0,Econoline Wagon,2002
2002 Ford Escape,Ford,26445.0,19235.0,Escape,2002
2002 GMC Yukon XL,GMC,41500.0,37511.0,Yukon XL,2002
2002 GMC Yukon XL Denali,GMC,49354.0,49354.0,Yukon XL Denali,2002
2002 Ford Escort,Ford,15505.0,13330.0,Escort,2002
2002 Ford Excursion,Ford,48150.0,33945.0,Excursion,2002
2002 Ford Expedition,Ford,41825.0,31295.0,Expedition,2002
2002 Ford Explorer,Ford,35135.0,25210.0,Explorer,2002
2002 Ford Explorer Sport,Ford,28540.0,21980.0,Explorer Sport,2002
2002 Ford Explorer Sport Trac,Ford,29115.0,22880.0,Explorer Sport Trac,2002
2002 Ford F-150,Ford,36735.0,19280.0,F-150,2002
2002 Ford Focus,Ford,18445.0,12985.0,Focus,2002
2002 Ford Mustang,Ford,29270.0,18100.0,Mustang,2002
2002 Ford Ranger,Ford,25620.0,13175.0,Ranger,2002
2002 Ford Super Duty F-250,Ford,34940.0,21860.0,Super Duty F-250,2002
2002 Ford Super Duty F-350 DRW,Ford,36805.0,23165.0,Super Duty F-350 DRW,2002
2002 Ford Super Duty F-350 SRW,Ford,35555.0,22315.0,Super Duty F-350 SRW,2002
2002 Ford Taurus,Ford,23950.0,19685.0,Taurus,2002
2002 Ford Thunderbird,Ford,39445.0,35945.0,Thunderbird,2002
2002 Ford Windstar Wagon,Ford,34695.0,22995.0,Windstar Wagon,2002
2002 Ford Police Interceptor,Ford,34040.0,24035.0,Police Interceptor,2002
2002 Honda Accord Cpe,Honda,25760.0,19350.0,Accord Cpe,2002
2002 Honda Accord Sdn,Honda,25760.0,15960.0,Accord Sdn,2002
2002 Honda Civic,Honda,19710.0,13270.0,Civic,2002
2002 Honda CR-V,Honda,22760.0,19260.0,CR-V,2002
2002 Honda Insight,Honda,21740.0,19540.0,Insight,2002
2002 Honda Odyssey,Honda,30710.0,24710.0,Odyssey,2002
2002 Honda Passport,Honda,31360.0,23760.0,Passport,2002
2002 Honda S2000,Honda,32860.0,32860.0,S2000,2002
2002 Hummer H1,Hummer,113824.0,102581.0,H1,2002
2002 Hyundai Accent,Hyundai,11744.0,9494.0,Accent,2002
2002 Hyundai Elantra,Hyundai,15294.0,12994.0,Elantra,2002
2002 Hyundai Santa Fe,Hyundai,23794.0,17694.0,Santa Fe,2002
2002 Hyundai Sonata,Hyundai,19319.0,15994.0,Sonata,2002
2002 Hyundai XG350,Hyundai,26094.0,24494.0,XG350,2002
2002 INFINITI G20,INFINITI,22740.0,21940.0,G20,2002
2002 INFINITI I35,INFINITI,29295.0,29295.0,I35,2002
2002 INFINITI Q45,INFINITI,51045.0,51045.0,Q45,2002
2002 INFINITI QX4,INFINITI,36095.0,34695.0,QX4,2002
2002 Jaguar S-TYPE,Jaguar,51975.0,44320.0,S-TYPE,2002
2002 Jaguar XJ,Jaguar,79975.0,56975.0,XJ,2002
2002 Jaguar XK8,Jaguar,86975.0,69975.0,XK8,2002
2002 Jaguar X-TYPE,Jaguar,38595.0,30595.0,X-TYPE,2002
2002 Jeep Grand Cherokee,Jeep,37895.0,26215.0,Grand Cherokee,2002
2002 Jeep Liberty,Jeep,23855.0,17495.0,Liberty,2002
2002 Jeep Wrangler,Jeep,24260.0,15915.0,Wrangler,2002
2002 Kia Optima,Kia,19344.0,15394.0,Optima,2002
2002 Kia Rio,Kia,11755.0,9590.0,Rio,2002
2002 Kia Sedona,Kia,21590.0,19590.0,Sedona,2002
2002 Kia Spectra,Kia,15065.0,11490.0,Spectra,2002
2002 Kia Sportage,Kia,19715.0,15140.0,Sportage,2002
2002 Land Rover Discovery Series II,Land,37795.0,33995.0,Discovery Series II,2002
2002 Land Rover Freelander,Land,32200.0,25600.0,Freelander,2002
